Loan_ID,Customer_ID,Loan_Amount,Interest_Rate,Start_Date,End_Date,NPL_Status,Remaining_Debt
13779,17544,247530033,10.5,2022-01-28,2024-06-23,Yo‘q,62683074.74
13780,25293,145763084,21.9,2020-04-11,2024-06-22,Yo‘q,25600118.66
13781,39088,270978711,24.8,2020-11-03,2025-05-30,Yo‘q,133338513.81
13782,35607,284226052,20.4,2022-04-18,2026-11-12,Ha,183155099.78
13783,41212,424348262,15.7,2024-04-11,2026-11-08,Yo‘q,6797709.84
13784,23294,480325899,23.4,2021-08-05,2026-02-20,Yo‘q,80054626.36
13785,38868,190916806,13.7,2021-07-28,2023-02-23,Yo‘q,13017016.45
13786,42370,448488089,20.2,2022-10-15,2026-10-22,Ha,293832379.02
13787,24875,135970887,18.7,2021-01-27,2025-04-17,Yo‘q,57206244.39
13788,11631,337232052,12.2,2020-02-25,2024-05-21,Yo‘q,39107686.7
13789,4003,46326866,22.2,2020-04-26,2022-08-13,Ha,31305457.33
13790,10249,357337620,21.9,2021-11-14,2023-10-14,Yo‘q,23804362.21
13791,35877,374496054,12.9,2022-07-19,2024-01-21,Yo‘q,143586230.53
13792,15168,267238672,27.1,2021-03-29,2025-06-07,Yo‘q,96648412.39
13793,27054,458954188,11.5,2022-02-13,2026-10-07,Yo‘q,85595311.39
13794,13129,452043593,28.5,2021-10-22,2023-10-31,Yo‘q,214695714.87
13795,39855,93136608,19.0,2021-01-14,2022-12-12,Ha,70604244.35
13796,11731,202543975,27.9,2020-06-11,2023-09-20,Yo‘q,35972654.69
13797,3673,78141814,26.5,2020-12-26,2023-04-08,Yo‘q,23562741.88
13798,26710,222509164,27.5,2021-03-21,2025-05-22,Yo‘q,13956624.18
13799,36883,130273875,16.0,2023-01-18,2027-06-10,Yo‘q,43914569.73
13800,16074,387112042,16.4,2020-12-26,2025-05-27,Yo‘q,119457029.98
13801,30447,416878728,20.1,2022-12-23,2027-04-14,Yo‘q,120229815.57
13802,48116,225518917,11.1,2022-12-04,2025-09-03,Yo‘q,66801184.75
13803,34612,191416557,19.8,2020-06-30,2024-03-20,Yo‘q,5174544.06
13804,36953,422786965,25.0,2022-01-30,2026-02-22,Yo‘q,90081625.46
13805,31831,325535175,18.9,2021-08-08,2024-02-24,Yo‘q,110045070.24
13806,15201,363810205,12.8,2020-04-07,2025-01-04,Yo‘q,34278401.75
13807,4513,480101059,24.6,2023-08-12,2025-08-12,Yo‘q,55402789.49
13808,5444,105447485,22.3,2022-07-03,2026-02-28,Yo‘q,31040051.02
13809,43019,382388895,26.1,2022-09-13,2025-12-10,Ha,265546634.48
13810,31280,237944535,27.8,2022-12-27,2026-09-07,Yo‘q,53852144.56
13811,25342,268567129,21.4,2020-11-25,2024-12-28,Yo‘q,41433568.72
13812,13553,1030005,23.2,2023-01-03,2027-07-13,Yo‘q,455432.19
13813,29505,98389035,26.1,2023-10-06,2025-04-30,Yo‘q,16652934.21
13814,16035,447220534,16.3,2022-11-23,2026-11-22,Yo‘q,151510144.78
13815,29131,414572700,14.5,2020-04-21,2022-02-23,Yo‘q,99044629.86
13816,39953,112552540,17.3,2024-02-06,2026-01-22,Yo‘q,52966534.01
13817,12878,98779402,16.8,2022-02-24,2023-05-24,Yo‘q,21516128.7
13818,9905,291795058,10.4,2024-06-30,2028-02-10,Yo‘q,60027476.62
13819,37870,81496693,27.6,2022-02-21,2024-03-13,Ha,53706934.08
13820,46985,491901226,16.4,2020-01-17,2021-05-10,Yo‘q,243072954.06
13821,33940,373251001,18.8,2020-05-25,2022-04-15,Yo‘q,1362803.35
13822,6890,375986916,28.3,2020-04-21,2022-03-23,Yo‘q,91887434.91
13823,26710,384479027,28.3,2022-03-27,2026-07-16,Yo‘q,106169847.96
13824,45146,147670093,13.4,2021-06-04,2022-09-27,Yo‘q,12907846.66
13825,26372,236075405,12.3,2021-04-09,2024-02-24,Yo‘q,10164066.92
13826,28542,450188298,12.8,2024-05-05,2025-11-08,Yo‘q,88678245.79
13827,24948,426599264,14.6,2020-08-20,2021-12-03,Yo‘q,170510180.62
13828,18713,61017096,23.1,2020-09-08,2022-04-05,Yo‘q,19443503.27
13829,3630,307530753,28.7,2023-09-16,2025-06-13,Ha,283235900.93
13830,3141,346959776,29.3,2021-05-09,2025-01-27,Yo‘q,158550089.34
13831,14832,167709172,22.2,2020-01-04,2024-01-28,Yo‘q,67026166.13
13832,38528,84460083,24.9,2020-12-29,2022-05-04,Yo‘q,16453430.88
13833,29346,297677861,16.0,2020-05-11,2022-04-30,Yo‘q,20671411.47
13834,36355,248687004,10.7,2022-03-27,2026-12-27,Yo‘q,17379382.38
13835,43475,462515694,20.5,2020-12-15,2024-02-01,Yo‘q,45069140.31
13836,42169,229560207,29.5,2022-05-21,2025-02-02,Yo‘q,95891320.23
13837,19722,265487367,14.1,2020-06-17,2022-01-05,Yo‘q,127501773.22
13838,42297,95490646,21.5,2022-07-02,2024-10-01,Ha,65707418.5
13839,15116,464637661,28.8,2020-12-02,2024-09-24,Yo‘q,166755963.76
13840,5769,296129436,11.5,2021-02-03,2023-02-09,Yo‘q,15229008.52
13841,37539,171593403,16.6,2020-11-01,2021-11-10,Yo‘q,60244022.17
13842,39940,447438571,23.8,2022-02-17,2026-05-04,Yo‘q,204529529.46
13843,10803,184233490,21.2,2020-02-18,2025-02-01,Yo‘q,49469005.67
13844,36598,214736650,18.5,2024-03-29,2026-11-08,Yo‘q,90221102.05
13845,22139,239727681,24.8,2021-01-16,2025-03-07,Ha,134383639.77
13846,39471,92843896,14.2,2022-05-12,2026-10-21,Yo‘q,35374507.41
13847,5717,417850516,20.2,2022-04-17,2023-09-25,Yo‘q,98071308.65
13848,4322,229222762,15.3,2022-06-25,2026-10-03,Yo‘q,3419921.06
13849,30890,390203778,20.5,2020-07-18,2022-11-07,Yo‘q,61118614.96
13850,14189,423941554,24.3,2020-12-15,2022-05-15,Yo‘q,116174513.47
13851,18041,331863042,17.6,2022-05-02,2024-04-20,Yo‘q,51022058.74
13852,20360,423845293,23.3,2023-02-05,2027-02-10,Ha,237905260.19
13853,33601,359984216,23.4,2022-12-13,2025-01-30,Ha,291912919.22
13854,40761,31874789,11.9,2022-09-02,2024-03-13,Ha,28276996.16
13855,20125,16782510,24.4,2020-08-10,2025-02-04,Yo‘q,6707659.11
13856,22149,127306934,24.9,2024-06-25,2027-11-21,Yo‘q,29624921.5
13857,33648,87700748,29.1,2023-09-08,2025-08-13,Yo‘q,22517144.73
13858,30009,258258301,16.6,2023-10-28,2026-07-23,Yo‘q,36504592.82
13859,37812,204740170,16.8,2020-02-26,2024-06-04,Yo‘q,64990334.61
13860,30313,65318978,19.1,2020-01-24,2024-03-03,Yo‘q,8392561.66
13861,49053,240959361,18.9,2020-09-24,2024-12-11,Ha,143767689.47
13862,21472,306081466,19.2,2022-11-17,2025-08-20,Yo‘q,37730862.63
13863,21624,109611625,25.8,2022-02-17,2023-02-27,Yo‘q,25997708.33
13864,31133,440418375,19.7,2024-05-27,2026-01-31,Yo‘q,128509384.33
13865,28252,355232541,29.0,2021-03-26,2024-06-08,Yo‘q,162044267.79
13866,44875,478875835,10.7,2022-10-19,2024-09-28,Ha,375836417.72
13867,26459,404882464,14.5,2021-12-14,2025-01-24,Yo‘q,163677221.52
13868,43657,497381528,16.5,2023-08-12,2028-02-16,Yo‘q,238015639.04
13869,15390,107487994,18.6,2020-02-29,2023-09-07,Ha,100947990.26
13870,10488,38540450,28.8,2020-11-18,2025-03-20,Ha,27761421.09
13871,15786,254959965,13.9,2021-05-08,2025-11-08,Yo‘q,67944938.12
13872,13301,301337404,18.1,2022-03-24,2024-08-17,Yo‘q,143134990.72
13873,4011,400928992,26.1,2021-08-19,2024-08-06,Ha,286347832.45
13874,41838,318256016,29.5,2020-09-21,2025-08-08,Yo‘q,152685143.14
13875,31018,278184303,11.1,2021-07-01,2023-07-24,Yo‘q,104567726.77
13876,1503,73487098,15.3,2023-02-13,2025-01-13,Yo‘q,7986596.05
13877,24361,277549862,11.9,2023-04-12,2025-10-19,Yo‘q,136917070.6
13878,8978,321208542,22.7,2022-03-22,2025-12-19,Yo‘q,83552429.53
13879,35330,367631178,17.2,2023-03-31,2025-02-02,Yo‘q,68381670.01
13880,11771,166293065,21.7,2022-04-14,2023-10-17,Ha,127869321.91
13881,7110,263052736,22.4,2021-05-07,2024-12-12,Yo‘q,75164979.78
13882,16822,453012805,29.5,2020-12-05,2024-02-21,Yo‘q,155855005.42
13883,40844,96171924,25.7,2022-07-23,2024-11-25,Yo‘q,11438633.71
13884,5832,173390540,12.4,2021-10-14,2024-12-26,Yo‘q,64171754.23
13885,1121,242501728,12.4,2024-04-29,2025-07-10,Yo‘q,44411498.07
13886,5503,96401466,14.7,2020-05-07,2024-08-31,Yo‘q,47779404.64
13887,34503,90458961,19.0,2022-11-04,2024-03-29,Yo‘q,37089299.47
13888,16572,64226493,18.7,2023-12-03,2025-07-01,Yo‘q,18145525.06
13889,8797,260696463,18.6,2022-11-22,2024-08-21,Yo‘q,111225305.95
13890,49921,349164209,10.0,2020-11-21,2022-07-16,Yo‘q,80664628.51
13891,19191,197390911,14.1,2022-09-14,2024-10-01,Yo‘q,52846071.87
13892,12666,101108034,12.5,2022-03-25,2026-03-01,Ha,78892088.72
13893,6370,377458250,10.4,2023-09-19,2026-11-19,Ha,296321648.3
13894,45758,235503068,24.0,2020-01-10,2022-03-06,Ha,186973557.98
13895,49446,125772555,27.5,2020-11-15,2023-06-20,Yo‘q,45700012.51
13896,29824,316548987,20.0,2022-12-21,2024-08-21,Yo‘q,77564059.77
13897,2529,29641608,24.6,2020-04-19,2021-11-11,Yo‘q,12129373.38
13898,27251,237369693,12.4,2023-12-26,2027-08-16,Yo‘q,51222726.35
13899,15333,183934846,17.0,2021-04-08,2022-12-05,Yo‘q,46830505.08
13900,7006,246070361,20.0,2022-08-05,2027-07-13,Yo‘q,108248218.41
13901,23615,234026338,12.7,2022-06-05,2025-05-20,Yo‘q,68009036.58
13902,394,162408804,28.7,2022-05-28,2025-10-21,Yo‘q,48715745.71
13903,12619,203033159,16.1,2022-07-27,2026-07-11,Ha,121929773.14
13904,11855,445763615,22.4,2020-01-31,2023-04-21,Yo‘q,54230083.2
13905,24291,105473462,28.0,2024-02-18,2026-04-06,Ha,62341504.92
13906,43163,498472318,16.4,2022-12-02,2027-05-17,Yo‘q,117985723.4
13907,7039,124452449,11.0,2023-08-24,2027-09-06,Yo‘q,1657839.29
13908,42978,367237116,19.7,2021-03-28,2022-10-29,Yo‘q,158228593.21
13909,10488,52202789,18.4,2021-10-08,2023-05-05,Yo‘q,2490815.4
13910,9274,208318818,25.3,2024-03-19,2026-02-11,Yo‘q,84225621.61
13911,36953,152608410,23.8,2022-12-24,2025-08-19,Yo‘q,71598138.1
13912,4419,56046843,14.5,2024-04-16,2029-03-12,Yo‘q,11361844.62
13913,34999,106003760,19.8,2020-12-21,2022-03-02,Yo‘q,47370562.39
13914,16700,337975088,21.5,2022-06-24,2023-10-23,Yo‘q,41064535.5
13915,762,332684289,28.8,2020-07-23,2022-07-01,Ha,259113444.1
13916,2156,101910522,26.6,2024-06-22,2027-09-24,Yo‘q,24257251.4
13917,33839,284134030,20.1,2024-05-24,2025-11-15,Yo‘q,20638334.06
13918,38835,406890631,11.1,2024-01-27,2025-07-10,Yo‘q,185887096.39
13919,38346,321222870,15.6,2021-05-03,2026-02-10,Yo‘q,9723548.33
13920,1764,54220127,25.7,2022-03-22,2026-04-20,Yo‘q,22108953.88
13921,38774,322190684,27.9,2024-03-26,2026-12-25,Yo‘q,93467431.0
13922,7629,284986810,21.7,2020-07-23,2022-05-16,Yo‘q,22239902.98
13923,28153,465446342,19.6,2022-06-06,2023-08-01,Yo‘q,174605883.76
13924,19506,455550535,15.6,2024-07-02,2027-11-25,Yo‘q,52671915.63
13925,41820,458353694,13.9,2021-11-01,2024-10-10,Yo‘q,203326885.57
13926,3071,497383824,22.0,2020-12-01,2023-06-27,Yo‘q,235320868.68
13927,18342,88949290,27.5,2023-10-06,2028-03-27,Yo‘q,31688659.5
13928,1562,485993184,20.5,2024-06-06,2028-06-14,Yo‘q,194260946.76
13929,48264,173906771,17.4,2022-11-18,2024-03-26,Yo‘q,79798981.06
13930,9692,428574573,10.8,2020-01-25,2024-01-07,Yo‘q,174116829.19
13931,45091,499563407,16.2,2022-11-16,2024-06-06,Ha,399015529.97
13932,10128,101432745,17.6,2021-02-03,2023-11-09,Ha,65435905.99
13933,44102,335915505,11.2,2024-03-13,2026-02-16,Yo‘q,56838876.8
13934,36349,78670439,19.8,2023-04-05,2024-06-22,Yo‘q,28637407.3
13935,23698,176151633,23.2,2024-01-25,2028-12-23,Yo‘q,12550930.32
13936,18715,114093918,24.4,2024-03-17,2027-09-25,Ha,93483826.05
13937,33995,393148343,11.1,2024-01-10,2025-07-14,Yo‘q,14388646.19
13938,23781,383077165,10.2,2020-03-16,2023-04-11,Yo‘q,21957443.59
13939,45401,335754657,27.1,2021-07-09,2026-04-05,Yo‘q,58220453.22
13940,8928,13459267,14.6,2023-05-13,2025-11-26,Yo‘q,3225535.88
13941,24847,87819992,12.3,2022-06-14,2026-04-07,Yo‘q,16677042.01
13942,42327,239197008,22.2,2021-04-13,2022-05-08,Yo‘q,687000.56
13943,24355,168299069,17.4,2021-06-08,2024-01-15,Yo‘q,74850809.79
13944,46347,63528798,12.0,2023-06-01,2026-02-18,Yo‘q,21264202.56
13945,5317,254980906,21.7,2020-12-30,2024-10-13,Yo‘q,3093033.45
13946,16,179277340,18.1,2023-11-29,2027-12-27,Yo‘q,66152469.29
13947,35589,274697745,26.9,2023-01-11,2027-11-18,Yo‘q,104031032.81
13948,24502,295833005,15.4,2022-11-14,2026-09-25,Yo‘q,58234516.21
13949,45350,243969158,19.1,2023-02-19,2026-06-12,Yo‘q,26197978.88
13950,48497,74439981,28.5,2021-10-28,2023-06-10,Yo‘q,36074016.26
13951,7837,83169726,19.1,2022-07-28,2026-12-28,Yo‘q,7119454.99
13952,34632,137450944,11.3,2020-10-26,2022-11-16,Yo‘q,22511453.19
13953,27995,186503098,24.0,2022-12-02,2024-10-06,Yo‘q,18913426.5
13954,24847,304831569,22.6,2020-10-25,2024-10-11,Yo‘q,25927384.61
13955,19294,404845415,11.7,2023-12-05,2025-04-25,Yo‘q,110348153.8
13956,5429,72593184,27.5,2020-07-23,2021-12-02,Yo‘q,16080343.52
13957,13030,228719560,22.0,2021-04-13,2025-06-26,Yo‘q,92812960.41
13958,26030,215575072,28.9,2020-08-05,2024-02-05,Yo‘q,38237839.23
13959,3074,339243847,22.6,2021-09-30,2025-12-05,Yo‘q,85114344.66
13960,27999,311847328,21.6,2022-01-20,2026-12-19,Ha,161152601.83
13961,17452,333953343,27.6,2020-07-25,2022-02-12,Yo‘q,142838139.77
13962,14046,29046991,29.4,2021-11-23,2024-11-30,Yo‘q,10581686.17
13963,31346,157483734,10.7,2021-02-06,2024-12-21,Yo‘q,75746352.22
13964,38936,406485347,27.8,2020-03-09,2021-10-24,Yo‘q,154159987.97
13965,19066,112310737,18.5,2022-03-27,2024-04-02,Yo‘q,5338093.13
13966,33834,265569185,25.5,2020-08-23,2023-03-13,Yo‘q,38043780.31
13967,4697,103542133,29.9,2021-07-01,2024-12-15,Yo‘q,9810442.87
13968,5003,197993105,17.5,2020-03-11,2023-10-05,Ha,177437130.33
13969,12651,110638073,15.9,2023-04-13,2027-02-22,Ha,61675845.43
13970,14358,119231462,22.3,2021-04-19,2024-04-08,Yo‘q,9407117.72
13971,22160,376754185,10.0,2022-08-14,2025-03-12,Yo‘q,20757466.77
13972,15396,10671419,16.1,2022-12-26,2026-10-24,Yo‘q,3825746.81
13973,29640,262487041,29.3,2023-12-30,2025-08-16,Ha,134407442.32
13974,8429,203915959,13.8,2023-04-10,2026-09-01,Yo‘q,26894386.16
13975,1187,29612416,28.8,2022-10-20,2026-09-13,Yo‘q,5289861.13
13976,9870,427158690,18.9,2021-04-24,2025-09-18,Yo‘q,205494277.67
13977,47436,46233865,27.9,2021-08-31,2023-06-18,Yo‘q,6893833.4
13978,9796,329757758,21.9,2021-02-28,2026-02-06,Yo‘q,56838779.84
13979,3577,84855375,13.6,2023-05-23,2027-11-07,Ha,75417383.83
13980,17921,89992563,28.3,2022-10-01,2026-06-12,Yo‘q,19760619.88
13981,42142,220550471,28.3,2024-06-24,2027-03-13,Yo‘q,94686832.02
13982,45674,468657842,12.5,2020-04-01,2023-05-08,Ha,252845994.21
13983,30508,404209019,13.8,2022-10-08,2027-03-04,Ha,304319390.67
13984,3538,153840745,24.7,2022-12-03,2024-07-02,Yo‘q,12339806.11
13985,3230,279616778,27.0,2023-02-17,2024-04-21,Yo‘q,30647392.68
13986,13803,26416219,12.5,2021-05-22,2023-06-18,Yo‘q,7317399.39
13987,25202,494149400,28.8,2021-04-11,2023-06-01,Ha,418875569.65
13988,2488,417733471,23.5,2022-03-30,2025-05-19,Yo‘q,60861039.78
13989,44674,258133872,12.2,2024-06-03,2026-02-28,Yo‘q,108794754.85
13990,31991,460745677,22.1,2022-07-16,2027-07-15,Yo‘q,53001600.61
13991,6474,198899716,24.6,2022-09-06,2026-02-07,Yo‘q,25221744.09
13992,34586,482123965,27.1,2023-09-04,2027-08-30,Yo‘q,129424555.13
13993,32325,67796636,22.3,2021-01-04,2022-08-01,Yo‘q,28314514.46
13994,31572,283262152,14.9,2020-06-13,2024-05-08,Yo‘q,61222574.52
13995,3114,138507050,24.3,2020-02-24,2021-06-16,Yo‘q,51241233.24
13996,30023,70182194,14.3,2021-06-26,2025-11-14,Yo‘q,18974433.35
13997,29324,56389414,17.3,2023-08-28,2027-02-06,Ha,45650862.83
13998,41423,84606491,19.5,2021-09-27,2026-06-18,Yo‘q,5335020.29
13999,20112,208362111,25.4,2023-08-31,2025-03-19,Yo‘q,21026478.38
14000,29314,429750622,18.9,2022-11-16,2024-10-25,Yo‘q,159776973.03
14001,11694,437390234,16.0,2023-10-11,2025-03-31,Yo‘q,129638138.2
14002,19388,115310057,10.4,2020-03-13,2021-08-07,Yo‘q,55163383.53
14003,6489,373693028,14.4,2020-10-10,2023-03-15,Ha,261907067.24
14004,33042,157460704,13.2,2022-02-12,2026-03-27,Ha,133958561.58
14005,14087,416844754,16.7,2021-04-22,2023-05-03,Ha,277790971.81
14006,20951,219266136,19.5,2022-11-27,2024-07-15,Yo‘q,92153252.32
14007,14526,171489671,27.3,2022-06-09,2024-04-19,Yo‘q,13171961.38
14008,18165,367294910,28.3,2023-11-24,2026-02-13,Yo‘q,72802625.22
14009,2308,100169363,29.1,2022-09-01,2025-09-21,Yo‘q,27240996.13
14010,38969,205057649,19.9,2023-11-01,2027-11-02,Yo‘q,50111072.97
14011,26344,308413998,28.7,2022-05-12,2025-12-25,Yo‘q,94833057.08
14012,31499,156228713,13.5,2020-11-18,2024-03-07,Yo‘q,28297284.12
14013,48362,5139156,27.5,2022-11-16,2024-09-17,Yo‘q,261993.97
14014,35260,193763789,11.1,2020-08-10,2024-02-08,Yo‘q,82229800.18
14015,8865,409049882,17.8,2020-11-04,2025-10-25,Yo‘q,85312321.42
14016,42127,93952928,12.9,2020-03-01,2023-06-12,Yo‘q,645922.74
14017,3511,289793178,15.7,2021-10-24,2025-03-25,Ha,152673885.46
14018,48938,153213567,22.2,2023-05-11,2027-07-16,Yo‘q,14624649.59
14019,5097,39585742,28.4,2022-10-03,2026-11-05,Yo‘q,17652377.36
14020,4513,393090804,24.9,2021-04-27,2023-06-02,Yo‘q,14248650.86
14021,40926,346436023,18.5,2023-09-30,2028-04-15,Yo‘q,56980153.94
14022,25637,188330015,15.0,2020-03-10,2024-03-06,Yo‘q,59749841.7
14023,23946,193222639,12.1,2024-04-24,2028-09-14,Yo‘q,19001387.22
14024,13339,213669262,18.3,2022-08-28,2024-03-06,Ha,192128290.74
14025,9390,472504134,27.2,2021-05-19,2025-03-27,Yo‘q,115995597.07
14026,15141,100474548,19.9,2021-01-09,2024-08-21,Yo‘q,20232138.32
14027,5216,406825233,30.0,2021-01-12,2022-07-31,Yo‘q,168916010.94
14028,15562,241798912,22.2,2022-11-21,2023-11-30,Yo‘q,73461132.25
14029,23091,252044624,24.2,2023-03-03,2024-05-04,Ha,132708889.81
14030,41481,335322804,19.7,2020-10-15,2025-05-15,Yo‘q,91666625.03
14031,22539,251150943,25.8,2022-04-14,2027-02-05,Ha,130283348.44
14032,42494,258030453,24.5,2020-10-10,2022-06-09,Yo‘q,38615885.28
14033,29155,200912023,16.5,2020-08-30,2022-11-18,Yo‘q,51414001.92
14034,35971,296307689,10.5,2022-06-06,2024-06-19,Yo‘q,129353172.65
14035,41515,223906130,25.6,2024-01-30,2027-06-19,Ha,199375866.74
14036,44487,294735760,13.7,2020-06-13,2022-01-20,Yo‘q,13274155.58
14037,21237,171170728,13.4,2022-08-22,2025-01-11,Yo‘q,27455562.52
14038,48470,387858618,12.7,2021-11-15,2026-08-27,Yo‘q,146053887.65
14039,22021,144869254,17.1,2021-03-07,2024-06-25,Yo‘q,46176885.0
14040,35012,418490100,21.7,2023-05-30,2026-10-03,Yo‘q,94203776.58
14041,24016,138117729,19.6,2022-10-15,2024-01-06,Yo‘q,31049871.92
14042,40808,23049107,10.6,2021-11-20,2023-06-16,Yo‘q,3781851.44
14043,33959,55314145,28.6,2023-08-21,2026-01-21,Ha,43455315.64
14044,31878,362428538,14.0,2020-02-15,2023-11-14,Yo‘q,26972472.38
14045,1791,165923612,26.6,2021-06-22,2022-07-05,Yo‘q,51930807.74
14046,22816,309750054,28.2,2024-04-14,2026-02-10,Yo‘q,87371087.43
14047,18994,59411756,26.2,2020-08-09,2022-04-10,Ha,33210756.57
14048,14568,472544185,19.5,2023-03-08,2025-07-26,Yo‘q,128552824.97
14049,49146,118902451,11.1,2024-06-01,2025-10-05,Yo‘q,12976124.09
14050,41096,452050387,14.9,2021-01-15,2025-08-14,Ha,272396531.44
14051,48206,167329783,20.5,2023-03-14,2025-06-08,Yo‘q,34616901.29
14052,39974,90560923,10.4,2023-10-09,2028-04-01,Yo‘q,41975103.12
14053,31508,213107451,12.3,2020-06-15,2023-12-18,Yo‘q,99323168.54
14054,27995,36848976,23.7,2024-04-02,2025-11-05,Yo‘q,4801578.37
14055,9178,295554472,11.5,2022-06-13,2024-01-08,Yo‘q,102113633.28
14056,16989,34818175,15.9,2023-12-22,2026-07-06,Yo‘q,11013559.67
14057,6154,326752107,29.0,2020-10-25,2025-03-28,Yo‘q,141960338.57
14058,45656,279008112,12.3,2024-01-15,2027-01-31,Yo‘q,122535768.98
14059,33914,120951563,29.7,2024-03-10,2028-06-27,Yo‘q,44288667.76
14060,36944,386068662,14.5,2022-03-07,2026-05-15,Yo‘q,8158128.59
14061,23898,282880610,14.4,2022-02-22,2023-11-13,Yo‘q,134755955.49
14062,12490,218709426,24.9,2024-04-15,2028-08-02,Yo‘q,62042109.94
14063,30708,357136333,13.3,2021-02-09,2025-09-23,Yo‘q,62541352.16
14064,25999,466478466,29.6,2023-05-10,2028-02-15,Yo‘q,146124527.45
14065,39157,32324445,22.9,2021-04-11,2026-02-06,Ha,17717742.96
14066,18400,145122117,27.9,2022-05-26,2025-09-02,Yo‘q,67104878.45
14067,12015,9917670,22.9,2020-12-01,2024-11-04,Ha,6453617.84
14068,10366,451254278,22.4,2020-05-05,2024-01-25,Ha,243366649.28
14069,49425,149309579,28.8,2023-07-07,2025-11-23,Yo‘q,67853012.58
14070,46267,498136765,28.4,2023-06-19,2026-01-31,Yo‘q,40075401.64
14071,31741,373261020,24.3,2023-12-27,2026-01-07,Yo‘q,35552671.12
14072,22297,388454100,25.5,2022-10-25,2026-04-27,Yo‘q,140966136.92
14073,44933,104153252,21.1,2024-02-22,2028-01-01,Yo‘q,36576859.61
14074,18679,430006534,16.2,2023-02-14,2027-07-12,Yo‘q,43990916.66
14075,13098,400107003,12.5,2024-03-04,2025-05-05,Ha,252498450.93
14076,37522,433073743,20.1,2022-05-10,2023-06-02,Yo‘q,109137911.02
14077,27167,340632707,12.8,2023-09-22,2024-11-13,Yo‘q,33032419.02
14078,26874,314979081,14.5,2020-09-24,2023-10-11,Yo‘q,151400599.08
14079,36089,162853955,22.8,2021-09-30,2023-08-08,Yo‘q,25467852.19
14080,37552,144061973,15.7,2023-12-07,2028-01-31,Yo‘q,55743204.84
14081,8122,325102374,15.1,2023-10-02,2025-06-16,Yo‘q,135555319.37
14082,6553,274271699,11.2,2024-06-20,2028-06-20,Yo‘q,75811619.82
14083,21992,176349350,15.0,2021-12-29,2026-11-25,Ha,105935720.23
14084,49067,382543878,20.8,2024-03-01,2025-10-17,Yo‘q,160749766.27
14085,35612,310010621,12.5,2023-05-08,2027-05-11,Yo‘q,86791551.08
14086,22733,234624288,23.0,2021-09-21,2025-04-04,Yo‘q,57799112.99
14087,33974,188832769,18.7,2020-02-05,2023-05-18,Yo‘q,33326954.61
14088,13882,284349001,10.6,2023-04-14,2026-02-01,Yo‘q,34496776.06
14089,42531,351955281,12.3,2020-10-13,2022-11-07,Yo‘q,102562424.28
14090,34577,125332223,28.7,2020-10-10,2024-12-20,Yo‘q,28252214.31
14091,32730,421320903,14.4,2024-06-08,2028-10-20,Yo‘q,129915298.11
14092,2482,390483155,27.6,2022-10-23,2027-07-10,Yo‘q,107897645.42
14093,28927,88679666,14.3,2024-03-23,2028-03-24,Yo‘q,10674206.81
14094,35783,366734953,27.1,2023-08-10,2028-04-14,Yo‘q,112383829.56
14095,21804,162937765,18.9,2022-05-07,2025-10-09,Yo‘q,58857912.98
14096,31266,202929394,11.5,2021-11-22,2023-09-18,Yo‘q,36431355.24
14097,21100,317349180,12.6,2020-12-05,2024-10-30,Yo‘q,72468158.3
14098,28879,84639153,29.1,2022-09-11,2026-04-16,Yo‘q,19026097.27
14099,44940,399061986,17.6,2024-02-11,2025-11-29,Yo‘q,144850238.18
14100,44875,178157955,23.3,2024-06-17,2026-09-18,Ha,157379569.46
14101,14483,283362070,22.9,2023-11-21,2027-12-07,Ha,257573974.74
14102,24759,299877002,16.5,2021-03-14,2024-07-28,Ha,172603740.54
14103,13312,274543169,27.4,2024-05-05,2029-04-24,Yo‘q,68276292.07
14104,34668,345690912,24.6,2023-02-27,2024-09-28,Yo‘q,56098694.2
14105,19570,100196838,26.5,2024-02-29,2028-06-30,Yo‘q,1372702.59
14106,21227,63823849,24.1,2022-01-30,2023-08-11,Yo‘q,5050274.51
14107,2237,480765149,26.6,2021-10-02,2025-10-08,Yo‘q,142354022.11
14108,6874,199984808,24.3,2020-04-03,2023-05-17,Yo‘q,80941887.99
14109,32612,461631142,24.1,2022-03-22,2025-07-08,Yo‘q,219641222.73
14110,41594,176038052,10.4,2020-05-11,2024-03-09,Yo‘q,44155997.43
14111,12252,63037355,23.0,2021-07-08,2023-06-21,Yo‘q,26371808.46
14112,43302,243133240,25.5,2020-04-30,2024-05-24,Yo‘q,15045718.67
14113,34044,11176491,22.6,2020-12-28,2023-08-19,Yo‘q,3727035.5
14114,10478,450093301,24.7,2020-01-11,2023-07-02,Yo‘q,68871519.92
14115,46375,431108514,14.7,2021-01-07,2022-06-10,Yo‘q,192017507.1
14116,35250,324222842,16.1,2024-01-04,2028-06-24,Yo‘q,15163560.89
14117,36806,48552061,18.7,2021-09-12,2024-11-20,Yo‘q,16546743.57
14118,49818,27668198,29.9,2020-05-26,2023-03-08,Yo‘q,13650764.37
14119,9709,82471661,22.2,2023-04-25,2028-01-08,Yo‘q,34439586.08
14120,3726,260007203,15.8,2022-06-01,2026-06-26,Yo‘q,65704758.85
14121,31712,204915214,29.0,2022-08-28,2025-01-07,Ha,113295782.89
14122,8145,287239067,25.5,2023-12-06,2028-07-27,Yo‘q,40916236.73
